"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",85,"Cygb",2.0813302944366,5.79325243803083,4.45355757505293e-06,0.00636314409528952,FALSE,"old_high",TRUE,12.0576718025923,12.0576718025923,7.73671024738588,0.999213722886954
"age_only_de",86,"Cxcl2",3.37936420275066,3.52924890696395,0.00160017905420887,0.0898545958867766,FALSE,"old_high",TRUE,11.9266174187909,11.9266174187909,6.52349230060554,2.51283536369555
"age_only_de",87,"1810010H24Rik",4.28971729875904,2.73892624793036,0.0110668966995349,0.18200034666545,FALSE,"old_high",TRUE,11.7492193057721,11.7492193057721,2.2701878248414,1.54140129511293
"age_only_de",88,"Abcg1",4.35972392492781,2.68683953116982,0.0124959516275294,0.188832097038228,FALSE,"old_high",TRUE,11.7138785864829,11.7138785864829,2.24174434356556,1.87783579232869
"age_only_de",89,"Gstm1",2.17437747724302,5.37460203273466,1.31623471608725e-05,0.0105784138838537,FALSE,"old_high",TRUE,11.6864136091228,11.6864136091228,11.4442549301669,1.03386713185831
"age_only_de",90,"Ptplad2",4.07804424607748,2.8631140335361,0.00825559017987908,0.163825052659051,FALSE,"old_high",TRUE,11.6759057103256,11.6759057103256,3.03468092065979,1.63910436461598
"age_only_de",91,"Cxcl13",4.52420437581496,2.56683897587356,0.0164720431470099,0.207356956756865,FALSE,"old_high",TRUE,11.6129041266596,11.6129041266596,5.54826057403315,2.80334947649242
"age_only_de",92,"Cdkn1c",2.22835034678721,5.20872588905583,2.028169690291e-05,0.0124191590702152,FALSE,"old_high",TRUE,11.6068661411971,11.6068661411971,7.45383232475214,1.07805432845369
"age_only_de",93,"Dcxr",4.44693291085835,2.6082488890813,0.0149828398618687,0.203018269529789,FALSE,"old_high",TRUE,11.5987078245653,11.5987078245653,3.13248905151207,1.95008420888568
"age_only_de",94,"Tmsb10",2.58439774472878,4.47527708491864,0.000138473334929441,0.02965992254108,FALSE,"old_high",TRUE,11.5658960053001,11.5658960053001,6.81429832202887,1.41902773545125
"age_only_de",95,"Snrpc",3.44601990460598,3.34689678845916,0.00253192628684181,0.104059352608327,FALSE,"old_high",TRUE,11.5334729516921,11.5334729516921,4.14730769374603,1.6054369657109
"age_only_de",96,"Tgtp2",4.56472670812921,2.50233100619088,0.0190683391975812,0.21555387213382,FALSE,"old_high",TRUE,11.4224571765394,11.4224571765394,1.73817443073649,1.72173911728917
"age_only_de",97,"Batf2",4.68511119287167,2.43197224728051,0.0223286451352077,0.229419758044817,FALSE,"old_high",TRUE,11.3940603964872,11.3940603964872,0.771610131121053,1.11227848990293
"age_only_de",98,"Gm13157",4.11830329721569,2.75261162623511,0.0107177512338562,0.179686522967609,FALSE,"old_high",TRUE,11.3360895362783,11.3360895362783,1.04433638540211,1.06667675641161
"age_only_de",99,"Ftl1",2.1351109645908,5.29213331236309,1.63159359017364e-05,0.0116559233200238,FALSE,"old_high",TRUE,11.2992918613027,11.2992918613027,12.3145925096728,1.06047000135276
"age_only_de",100,"Irak1bp1",4.11968782397077,2.72976770712824,0.0113064972773425,0.183386962928403,FALSE,"old_high",TRUE,11.2457907853248,11.2457907853248,2.1670021858484,1.61416354964404
