gene_symbol,module,direction,source_type,source_id,source_version,source_url,rationale,included,exclusion_reason
Plk3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Plxnb2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Pmm1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Polh,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Pom121,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Ppm1d,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Ppp1r15a,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Prkab1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Prmt2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Procr,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Ptpn14,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Ptpre,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Pvt1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rab40c,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rack1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rad51c,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rad9a,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Ralgds,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rap2b,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rb1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rchy1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Retsat,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rgs16,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rhbdf2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rnf19b,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rpl18,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,False,Predeclared technical/noise gene family
Rpl36,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,False,Predeclared technical/noise gene family
Rps12,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,False,Predeclared technical/noise gene family
Rps27l,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,False,Predeclared technical/noise gene family
Rrad,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rrp8,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Rxra,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
S100a10,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
S100a4,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sat1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sdc1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sec61a1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Serpinb5,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sertad3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sesn1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sfn,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Slc19a2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Slc35d1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Slc3a2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Slc7a11,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Socs1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sp1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Sphk1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
St14,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Steap3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Stom,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tap1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tax1bp3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tchh,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tcn2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tgfa,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tgfb1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tm4sf1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tm7sf3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tnfsf9,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tnni1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tob1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tpd52l1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tprkb,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Traf4,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Trafd1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Triap1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Trib3,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Trp53,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Trp63,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tsc22d1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Tspyl2,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Txnip,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
Upp1,p53_response,1,Mouse_MSigDB_native_hallmark,HALLMARK_P53_PATHWAY,2026.1.Mm,http://www.broadinstitute.org/gsea/msigdb/cards/HALLMARK_P53_PATHWAY,Mouse genes annotated to HALLMARK_P53_PATHWAY based on orthology mappings provided by the Alliance Genome Consortium,True,
